"AnswerId","JobName","Worker","Status","WorkDurationInSeconds","TaskReservedTime","TaskStartedTime","AnswerSubmittedTime","AnswerAcceptedTime","AnswerRejectedTime","ScheduledAutoApprovalTime","ScheduledAutoRejectionTime","Answer.2:selections","Answer.3:sliders","Answer.4:selections","DynamicContent.audioSamples"
"F2385DF66B4D95A","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","13","2016.09.27 17:06:35 +0000","2016.09.27 17:06:35 +0000","2016.09.27 17:06:49 +0000","2016.09.30 15:47:27 +0000","","2016.10.02 17:06:49 +0000","1970.01.01 00:00:00 +0000","0","35","2","https://api.crowdee.de/v1/files/f691edd8f2275268403e8682a7662d61"
"E2AFBFB2AB671AF","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","15","2016.09.27 17:06:50 +0000","2016.09.27 17:06:51 +0000","2016.09.27 17:07:06 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:07:06 +0000","1970.01.01 00:00:00 +0000","0","161","2","https://api.crowdee.de/v1/files/415aeaec4c1c74746b750ce9c6dbc351"
"4F186F92407D21C","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","11","2016.09.27 17:07:08 +0000","2016.09.27 17:07:08 +0000","2016.09.27 17:07:20 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:07:20 +0000","1970.01.01 00:00:00 +0000","0","92","2","https://api.crowdee.de/v1/files/42be40a20aa337b0facd601cc5618bb5"
"06A665F9BC70045","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","11","2016.09.27 17:07:21 +0000","2016.09.27 17:07:22 +0000","2016.09.27 17:07:34 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:07:34 +0000","1970.01.01 00:00:00 +0000","0","137","2","https://api.crowdee.de/v1/files/3ef0d4c798773f497c6af80b001e1dcd"
"C7934004C3EB325","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","14","2016.09.27 17:07:35 +0000","2016.09.27 17:07:35 +0000","2016.09.27 17:07:49 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:07:49 +0000","1970.01.01 00:00:00 +0000","0","145","2","https://api.crowdee.de/v1/files/54562f7430a73369138e315acb85cffe"
"54D1415F716A6D1","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","11","2016.09.27 17:07:50 +0000","2016.09.27 17:07:51 +0000","2016.09.27 17:08:02 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:08:02 +0000","1970.01.01 00:00:00 +0000","0","164","2","https://api.crowdee.de/v1/files/20c187c65c46619f72cded3de1ed8c85"
"0E5A513D212BAC4","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","14","2016.09.27 17:08:04 +0000","2016.09.27 17:08:04 +0000","2016.09.27 17:08:18 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:08:18 +0000","1970.01.01 00:00:00 +0000","0","99","2","https://api.crowdee.de/v1/files/6e95386bf0cb1b1b3d30c2c7cffc4b4e"
"5524B31CD92B6F8","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","14","2016.09.27 17:08:20 +0000","2016.09.27 17:08:20 +0000","2016.09.27 17:08:34 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:08:34 +0000","1970.01.01 00:00:00 +0000","0","44","2","https://api.crowdee.de/v1/files/677091b68c861fc8497e1ac3d143d3da"
"508A201903926ED","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","12","2016.09.27 17:08:35 +0000","2016.09.27 17:08:35 +0000","2016.09.27 17:08:48 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:08:48 +0000","1970.01.01 00:00:00 +0000","0","143","2","https://api.crowdee.de/v1/files/59fdf8b6670de24a81f3286d9c4175ab"
"74E0272B0CAF303","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","15","2016.09.27 17:08:49 +0000","2016.09.27 17:08:49 +0000","2016.09.27 17:09:05 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:09:05 +0000","1970.01.01 00:00:00 +0000","0","165","2","https://api.crowdee.de/v1/files/4f334dcbe6824c9e23d148effb748ae8"
"C772234E9A35D79","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","12","2016.09.27 17:09:07 +0000","2016.09.27 17:09:07 +0000","2016.09.27 17:09:19 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:09:19 +0000","1970.01.01 00:00:00 +0000","0","176","2","https://api.crowdee.de/v1/files/20c187c65c46619f72cded3de1ed8c85"
"A899EFE904E2BFF","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","12","2016.09.27 17:09:20 +0000","2016.09.27 17:09:21 +0000","2016.09.27 17:09:33 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:09:33 +0000","1970.01.01 00:00:00 +0000","0","30","2","https://api.crowdee.de/v1/files/66805321dd7d38a0460c40a4a8fa6245"
"3B9449231BE88C4","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","14","2016.09.27 17:09:34 +0000","2016.09.27 17:09:34 +0000","2016.09.27 17:09:48 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:09:48 +0000","1970.01.01 00:00:00 +0000","0","1","2","https://api.crowdee.de/v1/files/fcdfd41d5aa0b2e6138eed49556a1f33"
"2B9F299E8BC4C62","Sympathie_2016-07-19T09:06:50.175Z","FAB2394369","ACCEPTED","14","2016.09.27 17:09:49 +0000","2016.09.27 17:09:50 +0000","2016.09.27 17:10:04 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:10:04 +0000","1970.01.01 00:00:00 +0000","0","99","2","https://api.crowdee.de/v1/files/dfd2fff936dd82f352fe018cd8dfbe2c"
"ACE26C668952975","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","43","2016.09.27 17:13:21 +0000","2016.09.27 17:13:21 +0000","2016.09.27 17:14:05 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:14:05 +0000","1970.01.01 00:00:00 +0000","0","41","2","https://api.crowdee.de/v1/files/2ab2b8c377221232bf3ef0b78ac5850f"
"2147DE5CC225AA4","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:14:09 +0000","2016.09.27 17:14:10 +0000","2016.09.27 17:14:31 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:14:31 +0000","1970.01.01 00:00:00 +0000","0","51","2","https://api.crowdee.de/v1/files/705804f4db2b8da54a9db8261eaad95d"
"DC3DFCB64437BE7","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","23","2016.09.27 17:14:32 +0000","2016.09.27 17:14:32 +0000","2016.09.27 17:14:56 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:14:56 +0000","1970.01.01 00:00:00 +0000","0","151","2","https://api.crowdee.de/v1/files/4f334dcbe6824c9e23d148effb748ae8"
"3B8CCDF40A16E64","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","24","2016.09.27 17:14:57 +0000","2016.09.27 17:14:57 +0000","2016.09.27 17:15:22 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:15:22 +0000","1970.01.01 00:00:00 +0000","0","121","2","https://api.crowdee.de/v1/files/677091b68c861fc8497e1ac3d143d3da"
"DA1D2BECECA6F84","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","22","2016.09.27 17:15:23 +0000","2016.09.27 17:15:23 +0000","2016.09.27 17:15:46 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:15:46 +0000","1970.01.01 00:00:00 +0000","0","201","2","https://api.crowdee.de/v1/files/15b5c69e4085c84fcbb6d838e524877a"
"BE1126ED6D6330E","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","21","2016.09.27 17:15:47 +0000","2016.09.27 17:15:47 +0000","2016.09.27 17:16:09 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:16:09 +0000","1970.01.01 00:00:00 +0000","0","147","2","https://api.crowdee.de/v1/files/7f841a6ad8240f42b6f4e0e8388f705e"
"C0DA82D295013CB","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","22","2016.09.27 17:16:13 +0000","2016.09.27 17:16:13 +0000","2016.09.27 17:16:36 +0000","2016.09.30 15:47:36 +0000","","2016.10.02 17:16:36 +0000","1970.01.01 00:00:00 +0000","0","59","2","https://api.crowdee.de/v1/files/db3930e4a72b2449f3625010732ade2c"
"13F8A33971C3A61","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","23","2016.09.27 17:16:37 +0000","2016.09.27 17:16:38 +0000","2016.09.27 17:17:01 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:17:01 +0000","1970.01.01 00:00:00 +0000","0","28","2","https://api.crowdee.de/v1/files/c4dcdfc2fe6d4264ac6382669ae90a60"
"264CF9E53A75EEC","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:17:02 +0000","2016.09.27 17:17:02 +0000","2016.09.27 17:17:23 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:17:23 +0000","1970.01.01 00:00:00 +0000","0","27","2","https://api.crowdee.de/v1/files/024c4aff3561469d85d81b3d1204d92a"
"1286B8C5AAA2295","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","22","2016.09.27 17:17:24 +0000","2016.09.27 17:17:25 +0000","2016.09.27 17:17:47 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:17:47 +0000","1970.01.01 00:00:00 +0000","0","75","2","https://api.crowdee.de/v1/files/42be40a20aa337b0facd601cc5618bb5"
"7B7688ABA941270","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:17:47 +0000","2016.09.27 17:17:47 +0000","2016.09.27 17:18:08 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:18:08 +0000","1970.01.01 00:00:00 +0000","0","16","2","https://api.crowdee.de/v1/files/b9d6fd169bef552b60abddb5b497534b"
"9F26E59A5795649","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","19","2016.09.27 17:18:10 +0000","2016.09.27 17:18:11 +0000","2016.09.27 17:18:30 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:18:30 +0000","1970.01.01 00:00:00 +0000","0","116","2","https://api.crowdee.de/v1/files/024c4aff3561469d85d81b3d1204d92a"
"0E520AD65BEAE44","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","21","2016.09.27 17:18:32 +0000","2016.09.27 17:18:32 +0000","2016.09.27 17:18:53 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:18:53 +0000","1970.01.01 00:00:00 +0000","0","116","2","https://api.crowdee.de/v1/files/a6c1d37c014a15e2aff9ac13793d418c"
"EE597C517D83BFA","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","21","2016.09.27 17:18:55 +0000","2016.09.27 17:18:55 +0000","2016.09.27 17:19:17 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:19:17 +0000","1970.01.01 00:00:00 +0000","0","123","2","https://api.crowdee.de/v1/files/dccea5d120972377a215207ce929650e"
"39E1200DBBA62D3","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","23","2016.09.27 17:19:18 +0000","2016.09.27 17:19:18 +0000","2016.09.27 17:19:42 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:19:42 +0000","1970.01.01 00:00:00 +0000","0","69","2","https://api.crowdee.de/v1/files/6abbcbda295934d860f12b9b9b27a07f"
"62E9CF0EB7D0EF7","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","22","2016.09.27 17:19:43 +0000","2016.09.27 17:19:43 +0000","2016.09.27 17:20:06 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:20:06 +0000","1970.01.01 00:00:00 +0000","0","122","2","https://api.crowdee.de/v1/files/49f6738f915fbc5d868c2be0e6d81e6c"
"C78A2CA4B1CBAB4","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","19","2016.09.27 17:20:07 +0000","2016.09.27 17:20:07 +0000","2016.09.27 17:20:27 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:20:27 +0000","1970.01.01 00:00:00 +0000","0","160","2","https://api.crowdee.de/v1/files/20e4b8622f8867704af0276415756943"
"4E230A0E8F8A75B","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","18","2016.09.27 17:20:28 +0000","2016.09.27 17:20:29 +0000","2016.09.27 17:20:47 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:20:47 +0000","1970.01.01 00:00:00 +0000","0","144","2","https://api.crowdee.de/v1/files/54254900880f878ab8a7e9619bc15aeb"
"64B6526FDDF2D02","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:20:48 +0000","2016.09.27 17:20:49 +0000","2016.09.27 17:21:09 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:21:09 +0000","1970.01.01 00:00:00 +0000","0","64","2","https://api.crowdee.de/v1/files/7f841a6ad8240f42b6f4e0e8388f705e"
"0D6D4F932182D52","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","19","2016.09.27 17:21:10 +0000","2016.09.27 17:21:10 +0000","2016.09.27 17:21:30 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:21:30 +0000","1970.01.01 00:00:00 +0000","0","62","2","https://api.crowdee.de/v1/files/fcdfd41d5aa0b2e6138eed49556a1f33"
"C34419BE6C4C9A5","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","19","2016.09.27 17:21:32 +0000","2016.09.27 17:21:32 +0000","2016.09.27 17:21:52 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:21:52 +0000","1970.01.01 00:00:00 +0000","0","69","2","https://api.crowdee.de/v1/files/86518088cba518d0d6794c89ccc0b811"
"6500FB32CFECB06","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:21:53 +0000","2016.09.27 17:21:53 +0000","2016.09.27 17:22:14 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:22:14 +0000","1970.01.01 00:00:00 +0000","0","57","2","https://api.crowdee.de/v1/files/35ae55cde687a1990b528bc635b9eeb6"
"37DE64D90733807","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","22","2016.09.27 17:22:15 +0000","2016.09.27 17:22:16 +0000","2016.09.27 17:22:38 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:22:38 +0000","1970.01.01 00:00:00 +0000","0","142","2","https://api.crowdee.de/v1/files/3617e3f2a050184b7f0b83bf4f289267"
"750567711AF02EF","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","20","2016.09.27 17:22:39 +0000","2016.09.27 17:22:39 +0000","2016.09.27 17:22:59 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:22:59 +0000","1970.01.01 00:00:00 +0000","0","86","2","https://api.crowdee.de/v1/files/f0464222a07195c4028118728301fdae"
"6A3D2A227593B6A","Sympathie_2016-07-19T09:06:50.175Z","448394EF8E","ACCEPTED","19","2016.09.27 17:23:00 +0000","2016.09.27 17:23:00 +0000","2016.09.27 17:23:20 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 17:23:20 +0000","1970.01.01 00:00:00 +0000","0","67","2","https://api.crowdee.de/v1/files/d3c2f8aeeed5dd0995c32e919ce64bd7"
"0D282BB7943CF3F","Sympathie_2016-07-19T09:06:50.175Z","CD8A26AC17","REJECTED","56","2016.09.27 19:45:39 +0000","2016.09.27 19:45:39 +0000","2016.09.27 19:46:36 +0000","","2016.09.30 15:47:03 +0000","2016.10.02 19:46:36 +0000","1970.01.01 00:00:00 +0000","0","157","2","https://api.crowdee.de/v1/files/d3c2f8aeeed5dd0995c32e919ce64bd7"
"5328A6C948D2931","Sympathie_2016-07-19T09:06:50.175Z","CD8A26AC17","REJECTED","33","2016.09.27 19:46:39 +0000","2016.09.27 19:46:40 +0000","2016.09.27 19:47:13 +0000","","2016.09.30 15:47:03 +0000","2016.10.02 19:47:13 +0000","1970.01.01 00:00:00 +0000","0","39","2","https://api.crowdee.de/v1/files/0d1c0d995859c36ead2d80dd203f9b2d"
"D2DEFAD749064C8","Sympathie_2016-07-19T09:06:50.175Z","CD8A26AC17","REJECTED","30","2016.09.27 19:47:19 +0000","2016.09.27 19:47:19 +0000","2016.09.27 19:47:50 +0000","","2016.09.30 15:47:03 +0000","2016.10.02 19:47:50 +0000","1970.01.01 00:00:00 +0000","0","25","2","https://api.crowdee.de/v1/files/22bc3cb08e67bb341ec9c4981e396b2e"
"137E4AFA9AFBA02","Sympathie_2016-07-19T09:06:50.175Z","CD8A26AC17","REJECTED","27","2016.09.27 19:47:53 +0000","2016.09.27 19:47:54 +0000","2016.09.27 19:48:22 +0000","","2016.09.30 15:47:03 +0000","2016.10.02 19:48:22 +0000","1970.01.01 00:00:00 +0000","0","172","2","https://api.crowdee.de/v1/files/48249e083dbb3bcef8c2fd32fba5b41e"
"54F6EF04DAB7EC4","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","28","2016.09.27 20:01:57 +0000","2016.09.27 20:01:58 +0000","2016.09.27 20:02:27 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 20:02:27 +0000","1970.01.01 00:00:00 +0000","0","77","2","https://api.crowdee.de/v1/files/62d2ccafb81c4f15c02925d938a6d1bd"
"EF09E1293F3AD4E","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","40","2016.09.27 20:02:28 +0000","2016.09.27 20:02:28 +0000","2016.09.27 20:03:09 +0000","2016.09.30 15:47:44 +0000","","2016.10.02 20:03:09 +0000","1970.01.01 00:00:00 +0000","0","82","2","https://api.crowdee.de/v1/files/5fe5ccbc32616786639e1f0e3b12a31e"
"E53F325B75B8692","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","24","2016.09.27 20:04:20 +0000","2016.09.27 20:04:20 +0000","2016.09.27 20:04:45 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:04:45 +0000","1970.01.01 00:00:00 +0000","0","162","2","https://api.crowdee.de/v1/files/3d338a920f5acbc1b0c65e704caf2d8a"
"AEFE1C8884CFDC6","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","43","2016.09.27 20:04:46 +0000","2016.09.27 20:04:47 +0000","2016.09.27 20:05:31 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:05:31 +0000","1970.01.01 00:00:00 +0000","0","101","2","https://api.crowdee.de/v1/files/48249e083dbb3bcef8c2fd32fba5b41e"
"B10E43C5AAAC57E","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","25","2016.09.27 20:05:55 +0000","2016.09.27 20:05:55 +0000","2016.09.27 20:06:20 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:06:20 +0000","1970.01.01 00:00:00 +0000","0","75","2","https://api.crowdee.de/v1/files/8cde875914527adce8bf35cfb55410eb"
"EB3B6071FFB9E6D","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","45","2016.09.27 20:06:21 +0000","2016.09.27 20:06:22 +0000","2016.09.27 20:07:07 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:07:07 +0000","1970.01.01 00:00:00 +0000","0","106","2","https://api.crowdee.de/v1/files/4f334dcbe6824c9e23d148effb748ae8"
"B03F0F009224012","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","27","2016.09.27 20:09:26 +0000","2016.09.27 20:09:32 +0000","2016.09.27 20:10:00 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:10:00 +0000","1970.01.01 00:00:00 +0000","0","112","2","https://api.crowdee.de/v1/files/c4dcdfc2fe6d4264ac6382669ae90a60"
"53F3D4AFD650A7C","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","23","2016.09.27 20:10:02 +0000","2016.09.27 20:10:02 +0000","2016.09.27 20:10:26 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:10:26 +0000","1970.01.01 00:00:00 +0000","0","51","2","https://api.crowdee.de/v1/files/6973fa0e27312d31e32c8ac3d42a3715"
"CFE8B442EF665D5","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","41","2016.09.27 20:10:27 +0000","2016.09.27 20:10:28 +0000","2016.09.27 20:11:09 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:11:09 +0000","1970.01.01 00:00:00 +0000","0","37","2","https://api.crowdee.de/v1/files/cdc4cf931b2e210a02931b3a3f9980fb"
"BB421969089B520","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","32","2016.09.27 20:13:01 +0000","2016.09.27 20:13:02 +0000","2016.09.27 20:13:34 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:13:34 +0000","1970.01.01 00:00:00 +0000","0","32","2","https://api.crowdee.de/v1/files/e7580c5552c7dd1424ee0f5d5ab7c549"
"5472C445D33580F","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","49","2016.09.27 20:13:38 +0000","2016.09.27 20:13:59 +0000","2016.09.27 20:14:48 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:14:48 +0000","1970.01.01 00:00:00 +0000","0","90","2","https://api.crowdee.de/v1/files/f6183d899228cefd47a0cc6227421e35"
"9976011105ABD0B","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","47","2016.09.27 20:14:49 +0000","2016.09.27 20:14:50 +0000","2016.09.27 20:15:37 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:15:37 +0000","1970.01.01 00:00:00 +0000","0","91","2","https://api.crowdee.de/v1/files/a05788d51bf647e4c628db7c058d0921"
"E1ABED89E56FBC6","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","39","2016.09.27 20:16:33 +0000","2016.09.27 20:16:53 +0000","2016.09.27 20:17:32 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:17:32 +0000","1970.01.01 00:00:00 +0000","0","73","2","https://api.crowdee.de/v1/files/28a8cf69de52b8d94ec863b73185d93f"
"2FB52C8D75C3681","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","21","2016.09.27 20:18:55 +0000","2016.09.27 20:18:56 +0000","2016.09.27 20:19:17 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:19:17 +0000","1970.01.01 00:00:00 +0000","0","78","2","https://api.crowdee.de/v1/files/7afeca46645e84ed14f501da784b46ed"
"B12EFF99C531CFE","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","51","2016.09.27 20:19:19 +0000","2016.09.27 20:19:19 +0000","2016.09.27 20:20:10 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:20:10 +0000","1970.01.01 00:00:00 +0000","0","76","2","https://api.crowdee.de/v1/files/112f95c9ef8b12fa658e1b8351c799b8"
"14A0B245B0ED7F5","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","42","2016.09.27 20:22:50 +0000","2016.09.27 20:22:50 +0000","2016.09.27 20:23:32 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:23:32 +0000","1970.01.01 00:00:00 +0000","0","147","2","https://api.crowdee.de/v1/files/909c7ead6aad0ac32eec753bda267666"
"E72728410831C23","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","23","2016.09.27 20:24:47 +0000","2016.09.27 20:24:48 +0000","2016.09.27 20:25:11 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:25:11 +0000","1970.01.01 00:00:00 +0000","0","118","2","https://api.crowdee.de/v1/files/20c187c65c46619f72cded3de1ed8c85"
"C68CE1EBE5B371E","Sympathie_2016-07-19T09:06:50.175Z","E50DE85FCE","ACCEPTED","30","2016.09.27 20:25:12 +0000","2016.09.27 20:25:12 +0000","2016.09.27 20:25:43 +0000","2016.09.30 15:48:02 +0000","","2016.10.02 20:25:43 +0000","1970.01.01 00:00:00 +0000","0","94","2","https://api.crowdee.de/v1/files/f6183d899228cefd47a0cc6227421e35"
"0501A00C3EDDD0D","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","34","2016.09.28 05:09:27 +0000","2016.09.28 05:09:27 +0000","2016.09.28 05:10:02 +0000","2016.09.30 15:48:02 +0000","","2016.10.03 05:10:02 +0000","1970.01.01 00:00:00 +0000","0","129","2","https://api.crowdee.de/v1/files/faae4b7e06d3e666c2c698da22e74842"
"989354C44B6C089","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","28","2016.09.28 05:10:03 +0000","2016.09.28 05:10:03 +0000","2016.09.28 05:10:31 +0000","2016.09.30 15:48:02 +0000","","2016.10.03 05:10:31 +0000","1970.01.01 00:00:00 +0000","0","136","2","https://api.crowdee.de/v1/files/3ef0d4c798773f497c6af80b001e1dcd"
"4292B8416D634DE","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","31","2016.09.28 05:10:33 +0000","2016.09.28 05:10:34 +0000","2016.09.28 05:11:05 +0000","2016.09.30 15:48:02 +0000","","2016.10.03 05:11:05 +0000","1970.01.01 00:00:00 +0000","0","62","2","https://api.crowdee.de/v1/files/67a524dc82f13b5cd487c39a72f047ed"
"9D9FDBCED5BDC5C","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","22","2016.09.28 05:11:08 +0000","2016.09.28 05:11:08 +0000","2016.09.28 05:11:30 +0000","2016.09.30 15:48:02 +0000","","2016.10.03 05:11:30 +0000","1970.01.01 00:00:00 +0000","0","87","2","https://api.crowdee.de/v1/files/67a524dc82f13b5cd487c39a72f047ed"
"D3E0E4D6F4EB024","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","23","2016.09.28 05:11:32 +0000","2016.09.28 05:11:32 +0000","2016.09.28 05:11:55 +0000","2016.09.30 15:48:08 +0000","","2016.10.03 05:11:55 +0000","1970.01.01 00:00:00 +0000","0","157","2","https://api.crowdee.de/v1/files/60e15d888500d66d527900cfd3232814"
"C2025ADD9077514","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","23","2016.09.28 05:11:57 +0000","2016.09.28 05:11:57 +0000","2016.09.28 05:12:20 +0000","2016.09.30 15:48:08 +0000","","2016.10.03 05:12:20 +0000","1970.01.01 00:00:00 +0000","0","115","2","https://api.crowdee.de/v1/files/dfd2fff936dd82f352fe018cd8dfbe2c"
"FE9921C1D01A477","Sympathie_2016-07-19T09:06:50.175Z","8DF73C031C","ACCEPTED","27","2016.09.28 05:12:21 +0000","2016.09.28 05:12:22 +0000","2016.09.28 05:12:50 +0000","2016.09.30 15:48:08 +0000","","2016.10.03 05:12:50 +0000","1970.01.01 00:00:00 +0000","0","90","2","https://api.crowdee.de/v1/files/94cbd5db8ab49d6104ededb994c4813f"
